Order_ID,Order_DateTime,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Quantity,Sales,Total_Amount,Discount,Profit,Net_Profit,Shipping_Cost,Order_Priority,Payment_method
166,2018-10-25 15:36:18,45439,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.1,36.8,33.099999999999994,3.7,Critical,Credit_Card
167,2018-02-11 07:54:38,34182,Male,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.2,145.0,130.5,14.5,Critical,E_Wallet
168,2018-09-15 19:42:06,30880,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,72.0,64.8,7.2,High,Credit_Card
169,2018-06-13 08:19:23,52427,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.3,10.8,9.700000000000001,1.1,Critical,Money_Order
170,2018-09-04 08:39:50,55136,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,24.9,22.4,2.5,High,Credit_Card
171,2018-02-26 12:32:39,47162,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.2,132.5,119.2,13.3,High,Credit_Card
172,2018-08-28 17:00:28,56059,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.2,48.8,43.9,4.9,Critical,Credit_Card
173,2018-09-22 19:26:47,27239,Female,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.1,122.6,110.3,12.3,Medium,Credit_Card
174,2018-02-13 09:18:50,49838,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.3,19.5,17.6,1.9,High,Credit_Card
175,2018-06-18 09:30:54,48939,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.1,32.1,28.900000000000002,3.2,High,Credit_Card
176,2018-12-14 16:25:43,37902,Male,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.3,132.5,119.2,13.3,High,Money_Order
177,2018-03-20 12:30:40,31091,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,36.0,32.4,3.6,Critical,Money_Order
178,2018-03-04 17:24:57,36695,Male,Web,Guest,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,27.0,24.3,2.7,High,Credit_Card
179,2018-11-03 22:23:06,52162,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,27.2,24.5,2.7,Critical,Money_Order
180,2018-12-29 14:29:44,22796,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,139.5,125.6,13.9,High,Credit_Card
181,2018-05-18 20:59:24,20028,Male,Web,Member,Auto & Accessories,Car Media Players,5.0,140.0,700.0,0.3,25.0,22.5,2.5,High,Credit_Card
182,2018-10-16 00:22:49,38370,Female,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.2,126.8,114.1,12.7,High,E_Wallet
183,2018-07-05 09:16:49,47033,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.3,13.6,12.2,1.4,Medium,E_Wallet
184,2018-07-27 12:45:51,55217,Male,Web,Member,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.3,23.8,21.400000000000002,2.4,Critical,Credit_Card
185,2018-07-08 14:12:08,24701,Male,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.3,120.0,108.0,12.0,Critical,Credit_Card
186,2018-12-15 16:59:11,17706,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.1,24.0,21.6,2.4,Critical,Money_Order
187,2018-10-25 19:30:09,59762,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.2,10.8,9.700000000000001,1.1,High,Credit_Card
188,2018-08-28 21:27:43,43985,Male,Web,Guest,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,28.3,25.5,2.8,Critical,Credit_Card
189,2018-09-16 21:07:16,38808,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.2,127.9,115.10000000000001,12.8,Medium,Credit_Card
190,2018-05-15 19:55:51,56608,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.1,55.8,50.199999999999996,5.6,Medium,Credit_Card
191,2018-07-13 15:45:51,56673,Male,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.3,105.7,95.10000000000001,10.6,High,Money_Order
192,2018-11-01 18:52:12,31345,Female,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.2,32.3,29.099999999999998,3.2,Critical,Credit_Card
193,2018-07-21 12:49:32,25891,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.2,33.3,29.999999999999996,3.3,Critical,Credit_Card
194,2018-12-09 22:17:49,51017,Female,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.3,120.0,108.0,12.0,Medium,Credit_Card
195,2018-03-09 17:27:58,20674,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,24.0,21.6,2.4,Medium,Credit_Card
196,2018-11-01 10:48:19,18692,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,54.0,48.6,5.4,Medium,Credit_Card
197,2018-09-09 13:56:45,14583,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,23.7,21.3,2.4,Medium,Credit_Card
198,2018-08-10 19:27:28,16602,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,130.2,117.19999999999999,13.0,Medium,Credit_Card
199,2018-09-27 11:08:59,25626,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.1,58.6,52.7,5.9,Critical,Credit_Card
200,2018-03-06 15:26:09,32994,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.2,118.3,106.5,11.8,Medium,Credit_Card
201,2018-04-30 22:37:50,58813,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,26.5,23.9,2.6,High,Credit_Card
202,2018-10-05 13:24:46,38300,Male,Web,Member,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.1,33.3,29.999999999999996,3.3,Critical,Money_Order
203,2018-02-12 16:32:09,40978,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.1,162.5,146.2,16.3,Critical,Credit_Card
204,2018-07-22 22:30:05,58697,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,24.0,21.6,2.4,Medium,Credit_Card
205,2018-10-03 18:24:33,46213,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,27.0,24.3,2.7,Critical,Credit_Card
206,2018-05-23 16:37:35,11829,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,28.3,25.5,2.8,High,Credit_Card
207,2018-08-03 10:51:17,19828,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.1,148.7,133.79999999999998,14.9,Critical,Credit_Card
208,2018-05-17 08:33:19,16258,Female,Web,Member,Auto & Accessories,Car Media Players,5.0,140.0,700.0,0.3,39.0,35.1,3.9,Medium,Credit_Card
209,2018-11-10 13:42:06,15948,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,122.6,110.3,12.3,Critical,Money_Order
210,2018-09-18 20:13:31,26655,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.3,23.0,20.7,2.3,Critical,E_Wallet
211,2018-02-27 14:43:47,43623,Female,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,28.6,25.700000000000003,2.9,Medium,E_Wallet
212,2018-08-05 17:27:54,47137,Male,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,,132.5,119.2,13.3,Medium,Credit_Card
213,2018-04-16 14:32:06,21104,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.3,18.0,16.2,1.8,High,Money_Order
214,2018-06-30 13:21:44,14728,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.3,10.8,9.700000000000001,1.1,Critical,Credit_Card
215,2018-06-11 16:51:17,36570,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.1,30.6,27.5,3.1,Medium,Credit_Card
216,2018-10-04 10:05:59,32969,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.3,93.3,84.0,9.3,High,Credit_Card
217,2018-12-29 16:17:53,21451,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,48.8,43.9,4.9,High,Credit_Card
218,2018-07-17 21:55:56,58443,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.3,88.8,79.89999999999999,8.9,Critical,Credit_Card
219,2018-05-09 14:32:09,21503,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,19.5,17.6,1.9,Critical,Credit_Card
220,2018-11-08 21:11:25,28323,Male,Web,Guest,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.3,8.5,7.6,0.9,Medium,Credit_Card
221,2018-09-17 11:25:39,34295,Female,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.3,130.0,117.0,13.0,High,E_Wallet
222,2018-09-22 13:48:18,16865,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.2,24.0,21.6,2.4,Medium,Money_Order
223,2018-03-11 21:43:24,21651,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,18.0,16.2,1.8,Medium,Credit_Card
224,2018-05-04 10:29:14,30275,Female,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,16.9,15.2,1.7,High,Credit_Card
225,2018-03-17 19:40:26,26043,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.3,116.4,104.80000000000001,11.6,High,Money_Order
226,2018-03-21 04:59:55,17728,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,48.8,43.9,4.9,High,Credit_Card
227,2018-08-27 10:05:56,55098,Male,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.3,105.7,95.10000000000001,10.6,Critical,Credit_Card
228,2018-12-18 20:59:28,35276,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.1,33.5,30.2,3.3,High,E_Wallet
229,2018-06-05 13:34:35,22183,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.2,33.3,29.999999999999996,3.3,High,Credit_Card
230,2018-04-24 16:56:46,56911,Male,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.3,120.0,108.0,12.0,Critical,Credit_Card
231,2018-03-24 17:34:12,33519,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.3,18.0,16.2,1.8,Medium,Credit_Card
232,2018-12-29 15:08:14,43602,Male,Web,Guest,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.1,54.0,48.6,5.4,High,Credit_Card
233,2018-04-29 17:43:34,53167,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,20.3,18.3,2.0,High,Credit_Card
234,2018-09-03 13:47:14,52182,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.3,116.4,104.80000000000001,11.6,Medium,Money_Order
235,2018-09-20 16:18:26,37251,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.1,55.8,50.199999999999996,5.6,Medium,Money_Order
236,2018-06-25 23:13:41,13031,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,122.6,110.3,12.3,Critical,E_Wallet
237,2018-05-08 14:38:14,17782,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.2,34.7,31.200000000000003,3.5,Medium,Credit_Card
238,2018-10-16 19:05:54,11596,Female,Web,Member,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.3,23.8,21.400000000000002,2.4,Critical,Credit_Card
239,2018-07-02 20:47:24,12494,Male,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.1,160.0,144.0,16.0,Medium,Credit_Card
240,2018-06-23 23:59:03,22465,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,36.0,32.4,3.6,High,Debit_Card
241,2018-06-16 22:34:16,22830,Male,Web,Member,Auto & Accessories,Car Mat,5.0,54.0,270.0,0.1,10.8,9.700000000000001,1.1,High,Credit_Card
242,2018-08-22 15:04:08,52175,Female,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,29.4,26.5,2.9,High,Credit_Card
243,2018-12-30 23:11:40,36086,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.2,141.8,127.60000000000001,14.2,Critical,Money_Order
244,2018-08-12 18:48:56,21094,Female,Web,Member,Auto & Accessories,Car Media Players,5.0,140.0,700.0,0.3,32.0,28.8,3.2,High,Credit_Card
245,2018-08-01 07:47:34,54590,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.3,122.6,110.3,12.3,Critical,Money_Order
246,2018-10-06 14:21:47,52232,Female,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,32.3,29.099999999999998,3.2,Medium,E_Wallet
247,2018-04-17 13:12:47,30480,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.1,32.1,28.900000000000002,3.2,Medium,Credit_Card
248,2018-06-30 17:36:43,13234,Male,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.3,130.0,117.0,13.0,Critical,Credit_Card
249,2018-12-07 12:08:37,38389,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.1,24.0,21.6,2.4,Critical,Money_Order
250,2018-06-10 09:04:09,52378,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,54.0,48.6,5.4,Critical,Money_Order
251,2018-08-08 18:00:36,25341,Female,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,30.6,27.5,3.1,Medium,Credit_Card
252,2018-10-30 21:57:55,13215,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.2,127.9,115.10000000000001,12.8,High,Debit_Card
253,2018-11-08 10:49:59,54781,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.3,32.0,28.8,3.2,Medium,Debit_Card
254,2018-01-05 05:23:47,10983,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.3,78.3,70.5,7.8,High,Credit_Card
255,2018-09-10 14:58:16,55651,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.3,23.0,20.7,2.3,High,Credit_Card
256,2018-08-08 18:56:45,39013,Female,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,23.8,21.400000000000002,2.4,Medium,Credit_Card
257,2018-07-12 20:24:07,45528,Male,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.3,107.5,96.7,10.8,Critical,Debit_Card
258,2018-04-24 14:15:53,41163,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,24.0,21.6,2.4,Medium,Money_Order
259,2018-11-30 17:46:40,32770,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,27.0,24.3,2.7,High,Credit_Card
260,2018-05-15 09:10:20,10207,Female,Web,Member,Auto & Accessories,Car Seat Covers,5.0,114.0,570.0,0.3,16.9,15.2,1.7,Critical,Credit_Card
261,2018-06-22 19:22:26,55557,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,141.8,127.60000000000001,14.2,High,Money_Order
262,2018-10-16 00:01:56,18046,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.2,51.6,46.4,5.2,Critical,Credit_Card
263,2018-07-28 18:21:00,40604,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.3,88.8,79.89999999999999,8.9,High,Credit_Card
264,2018-04-28 21:07:26,20047,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,23.0,20.7,2.3,High,Credit_Card
265,2018-08-11 14:13:54,18455,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.2,35.6,32.0,3.6,High,Credit_Card
266,2018-12-17 15:21:11,55796,Female,Web,Member,Auto & Accessories,Tyre,5.0,250.0,1250.0,0.2,145.0,130.5,14.5,Critical,Credit_Card
267,2018-10-03 11:52:11,40334,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.1,72.0,64.8,7.2,Medium,Credit_Card
268,2018-05-07 21:49:08,26194,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,54.0,48.6,5.4,High,E_Wallet
269,2018-12-09 14:58:05,38060,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.2,31.7,28.5,3.2,High,Credit_Card
270,2018-08-27 15:53:44,21830,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,123.3,111.0,12.3,Critical,Credit_Card
271,2018-06-24 11:40:28,16088,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.1,54.4,49.0,5.4,High,Credit_Card
272,2018-10-09 11:02:51,55811,Male,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.3,88.8,79.89999999999999,8.9,High,Credit_Card
273,2018-04-11 22:16:49,15544,Male,Web,Member,Auto & Accessories,Car Body Covers,4.0,117.0,468.0,0.2,27.6,24.8,2.8,High,Credit_Card
274,2018-10-28 11:08:58,31640,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.2,33.3,29.999999999999996,3.3,High,Credit_Card
275,2018-11-01 14:58:41,40363,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.2,160.0,144.0,16.0,Critical,Credit_Card
276,2018-04-24 17:37:41,12683,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.2,36.0,32.4,3.6,Critical,E_Wallet
277,2018-08-03 14:56:55,44679,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,54.0,48.6,5.4,Critical,Money_Order
278,2018-09-27 10:24:22,43945,Male,Web,Member,Auto & Accessories,Car Seat Covers,4.0,114.0,456.0,0.3,11.2,10.1,1.1,Critical,Credit_Card
279,2018-09-10 16:22:27,34733,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.1,141.8,127.60000000000001,14.2,High,Credit_Card
280,2018-04-13 10:07:36,15226,Male,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,46.0,41.4,4.6,Critical,Credit_Card
281,2018-07-23 10:21:28,34203,Male,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.1,122.6,110.3,12.3,Medium,Credit_Card
282,2018-09-03 20:44:15,33895,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,33.5,30.2,3.3,Critical,Credit_Card
283,2018-06-12 19:27:08,37209,Male,Web,Member,Auto & Accessories,Car & Bike Care,5.0,118.0,590.0,0.2,26.2,23.599999999999998,2.6,High,Credit_Card
284,2018-07-24 17:19:00,33441,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,150.0,135.0,15.0,High,Credit_Card
285,2018-12-07 23:46:19,26391,Female,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,24.0,21.6,2.4,Medium,Credit_Card
286,2018-10-05 11:36:11,24821,Female,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.3,27.0,24.3,2.7,Critical,E_Wallet
287,2018-08-15 23:27:21,56368,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,24.9,22.4,2.5,Medium,Credit_Card
288,2018-10-29 00:10:49,54932,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,4.0,231.0,924.0,0.3,123.3,111.0,12.3,Medium,Credit_Card
289,2018-06-19 21:07:32,49855,Male,Web,Member,Auto & Accessories,Car Media Players,5.0,140.0,700.0,0.1,53.0,47.7,5.3,High,Credit_Card
290,2018-12-29 12:00:11,35355,Female,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.3,99.4,89.5,9.9,High,Credit_Card
291,2018-12-15 20:23:45,15936,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,26.5,23.9,2.6,High,Credit_Card
292,2018-12-27 22:14:59,26255,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,34.5,31.1,3.4,Critical,Credit_Card
293,2018-11-03 13:32:54,20787,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.2,165.0,148.5,16.5,Critical,Credit_Card
294,2018-06-21 17:08:01,26129,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,24.0,21.6,2.4,Critical,Credit_Card
295,2018-02-26 11:08:38,57975,Male,Web,Member,Auto & Accessories,Car Mat,4.0,54.0,216.0,0.3,13.5,12.1,1.4,Critical,Debit_Card
296,2018-02-13 15:07:45,55454,Female,Web,Member,Auto & Accessories,Car Seat Covers,5.0,114.0,570.0,0.3,16.9,15.2,1.7,Critical,Money_Order
297,2018-11-09 20:36:13,19572,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.3,116.4,104.80000000000001,11.6,High,Credit_Card
298,2018-03-07 09:40:04,19699,Male,Web,Member,Auto & Accessories,Car Media Players,5.0,140.0,700.0,0.2,46.0,41.4,4.6,Critical,Credit_Card
299,2018-05-30 02:41:28,50565,Male,Web,Member,Auto & Accessories,Car Speakers,5.0,211.0,1055.0,0.3,78.3,70.5,7.8,Critical,Credit_Card
300,2018-10-27 10:45:08,56744,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,33.5,30.2,3.3,Critical,Money_Order
301,2018-03-08 04:45:26,23620,Male,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,27.4,24.7,2.7,High,Credit_Card
302,2018-12-09 15:09:28,27972,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.2,155.0,139.5,15.5,Critical,E_Wallet
303,2018-02-11 11:50:32,23134,Male,Web,Member,Auto & Accessories,Bike Tyres,4.0,72.0,288.0,0.3,18.0,16.2,1.8,Critical,Credit_Card
304,2018-10-12 09:52:46,38188,Male,Web,Member,Auto & Accessories,Car Mat,1.0,54.0,54.0,0.1,54.0,48.6,5.4,High,Credit_Card
305,2018-07-03 01:17:32,51376,Male,Web,Member,Auto & Accessories,Car Seat Covers,4.0,114.0,456.0,0.3,20.3,18.3,2.0,High,Credit_Card
306,2018-05-23 15:28:58,54777,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.3,104.8,94.3,10.5,High,Credit_Card
307,2018-04-29 18:27:30,14094,Male,Web,Guest,Auto & Accessories,Car Media Players,5.0,140.0,700.0,0.3,32.0,28.8,3.2,Critical,Credit_Card
308,2018-06-14 18:49:14,44566,Male,Web,Member,Auto & Accessories,Car Speakers,4.0,211.0,844.0,0.3,97.2,87.5,9.7,High,Money_Order
309,2018-11-23 15:40:22,55569,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.2,32.3,29.099999999999998,3.2,High,E_Wallet
310,2018-02-10 22:32:14,18577,Male,Web,Guest,Auto & Accessories,Car & Bike Care,4.0,118.0,472.0,0.3,19.1,17.200000000000003,1.9,High,Credit_Card
311,2018-11-21 16:45:44,40774,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,155.0,139.5,15.5,Critical,Credit_Card
312,2018-05-27 17:59:00,52110,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,72.0,64.8,7.2,High,Credit_Card
313,2018-05-20 02:48:00,34171,Female,Web,Member,Auto & Accessories,Car Mat,4.0,54.0,216.0,0.2,13.5,12.1,1.4,Medium,Credit_Card
314,2018-07-28 11:25:16,18296,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,28.3,25.5,2.8,Critical,Credit_Card
315,2018-03-05 10:34:52,52969,Female,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,1.0,231.0,231.0,0.1,146.4,131.8,14.6,High,Credit_Card
316,2018-12-07 15:37:22,27073,Female,Web,Member,Auto & Accessories,Car Media Players,1.0,140.0,140.0,0.3,54.4,49.0,5.4,Medium,Money_Order
317,2018-11-20 17:38:55,26740,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.1,124.7,112.2,12.5,High,Credit_Card
318,2018-08-09 13:48:17,30584,Male,Web,Member,Auto & Accessories,Car Body Covers,1.0,117.0,117.0,0.3,23.0,20.7,2.3,High,Money_Order
319,2018-11-02 14:41:02,19204,Male,Web,Guest,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.3,26.2,23.599999999999998,2.6,High,Money_Order
320,2018-06-02 19:20:35,26533,Male,Web,Member,Auto & Accessories,Tyre,1.0,250.0,250.0,0.3,150.0,135.0,15.0,Medium,Credit_Card
321,2018-09-18 15:40:36,43254,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,72.0,64.8,7.2,Critical,Money_Order
322,2018-06-05 11:04:11,41850,Male,Web,Member,Auto & Accessories,Car Mat,,54.0,,0.2,54.0,48.6,5.4,Critical,Credit_Card
323,2018-05-14 11:04:55,11266,Male,Web,Member,Auto & Accessories,Car Seat Covers,1.0,114.0,114.0,0.3,23.7,21.3,2.4,Medium,Credit_Card
324,2018-04-26 12:50:56,59218,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,5.0,231.0,1155.0,0.1,139.5,125.6,13.9,High,Credit_Card
325,2018-10-26 10:58:48,45011,Male,Web,Member,Auto & Accessories,Car Media Players,4.0,140.0,560.0,0.1,54.4,49.0,5.4,High,Credit_Card
326,2018-03-01 20:39:26,16546,Male,Web,Member,Auto & Accessories,Car Speakers,1.0,211.0,211.0,0.1,128.9,116.0,12.9,Critical,Money_Order
327,2018-05-26 18:35:51,24465,Male,Web,Member,Auto & Accessories,Car Body Covers,5.0,117.0,585.0,0.1,31.2,28.099999999999998,3.1,High,Money_Order
328,2018-11-09 21:43:53,29481,Female,Web,Member,Auto & Accessories,Car & Bike Care,1.0,118.0,118.0,0.1,35.6,32.0,3.6,Critical,Money_Order
329,2018-11-09 22:52:27,54987,Male,Web,Member,Auto & Accessories,Tyre,4.0,250.0,1000.0,0.3,140.0,126.0,14.0,Medium,Credit_Card
330,2018-09-01 18:27:01,25658,Male,Web,Member,Auto & Accessories,Bike Tyres,1.0,72.0,72.0,0.3,72.0,64.8,7.2,Critical,Credit_Card
